Request id,Pickup point,Driver id,Status,Request Date & Time,Drop Date & Time,Request Date,Request Time,Drop Date,Drop Time,Request Hour,Time Slot,Trip Completed
4800,Airport,214,Cancelled,14/07/2016 16:59:22,NA,14/07/2016,16:59:22,NA,NA,16,Day,No
107,City,215,Cancelled,07/11/2016 05:02:00,NA,11/7/2016,5:02:00,NA,NA,5,Morning,No
1594,City,215,Cancelled,07/12/2016 06:41:00,NA,12/7/2016,6:41:00,NA,NA,6,Morning,No
1791,City,215,Cancelled,07/12/2016 09:08:00,NA,12/7/2016,9:08:00,NA,NA,9,Morning,No
6050,City,215,Cancelled,15/07/2016 13:35:03,NA,15/07/2016,13:35:03,NA,NA,13,Day,No
409,City,216,Cancelled,07/11/2016 08:34:00,NA,11/7/2016,8:34:00,NA,NA,8,Morning,No
3137,City,216,Cancelled,13/07/2016 08:52:30,NA,13/07/2016,8:52:30,NA,NA,8,Morning,No
4532,City,216,Cancelled,14/07/2016 09:35:38,NA,14/07/2016,9:35:38,NA,NA,9,Morning,No
5914,City,216,Cancelled,15/07/2016 09:58:37,NA,15/07/2016,9:58:37,NA,NA,9,Morning,No
5618,City,217,Cancelled,15/07/2016 06:25:41,NA,15/07/2016,6:25:41,NA,NA,6,Morning,No
5688,City,217,Cancelled,15/07/2016 07:24:11,NA,15/07/2016,7:24:11,NA,NA,7,Morning,No
6419,City,217,Cancelled,15/07/2016 19:47:39,NA,15/07/2016,19:47:39,NA,NA,19,Evening,No
711,City,218,Cancelled,07/11/2016 14:22:00,NA,11/7/2016,14:22:00,NA,NA,14,Day,No
4415,City,218,Cancelled,14/07/2016 08:11:36,NA,14/07/2016,8:11:36,NA,NA,8,Morning,No
4544,City,218,Cancelled,14/07/2016 09:33:28,NA,14/07/2016,9:33:28,NA,NA,9,Morning,No
3173,City,219,Cancelled,13/07/2016 09:12:19,NA,13/07/2016,9:12:19,NA,NA,9,Morning,No
6262,Airport,219,Cancelled,15/07/2016 18:05:37,NA,15/07/2016,18:05:37,NA,NA,18,Evening,No
262,City,220,Cancelled,07/11/2016 06:41:00,NA,11/7/2016,6:41:00,NA,NA,6,Morning,No
529,City,220,Cancelled,07/11/2016 09:54:00,NA,11/7/2016,9:54:00,NA,NA,9,Morning,No
1537,City,220,Cancelled,07/12/2016 05:55:00,NA,12/7/2016,5:55:00,NA,NA,5,Morning,No
1788,City,220,Cancelled,07/12/2016 09:08:00,NA,12/7/2016,9:08:00,NA,NA,9,Morning,No
5816,City,220,Cancelled,15/07/2016 08:44:58,NA,15/07/2016,8:44:58,NA,NA,8,Morning,No
3260,City,221,Cancelled,13/07/2016 10:13:25,NA,13/07/2016,10:13:25,NA,NA,10,Day,No
4008,City,221,Cancelled,13/07/2016 23:43:03,NA,13/07/2016,23:43:03,NA,NA,23,Evening,No
4574,City,221,Cancelled,14/07/2016 09:53:19,NA,14/07/2016,9:53:19,NA,NA,9,Morning,No
1730,City,222,Cancelled,07/12/2016 08:25:00,NA,12/7/2016,8:25:00,NA,NA,8,Morning,No
2448,Airport,222,Cancelled,07/12/2016 20:26:00,NA,12/7/2016,20:26:00,NA,NA,20,Evening,No
4570,City,222,Cancelled,14/07/2016 09:51:07,NA,14/07/2016,9:51:07,NA,NA,9,Morning,No
5529,City,222,Cancelled,15/07/2016 05:24:02,NA,15/07/2016,5:24:02,NA,NA,5,Morning,No
1506,City,223,Cancelled,07/12/2016 05:37:00,NA,12/7/2016,5:37:00,NA,NA,5,Morning,No
2651,City,223,Cancelled,07/12/2016 22:56:00,NA,12/7/2016,22:56:00,NA,NA,22,Evening,No
3185,City,223,Cancelled,13/07/2016 09:24:46,NA,13/07/2016,9:24:46,NA,NA,9,Morning,No
3421,City,223,Cancelled,13/07/2016 15:42:36,NA,13/07/2016,15:42:36,NA,NA,15,Day,No
291,City,224,Cancelled,07/11/2016 07:06:00,NA,11/7/2016,7:06:00,NA,NA,7,Morning,No
1669,City,224,Cancelled,07/12/2016 07:39:00,NA,12/7/2016,7:39:00,NA,NA,7,Morning,No
3974,City,224,Cancelled,13/07/2016 23:04:14,NA,13/07/2016,23:04:14,NA,NA,23,Evening,No
4349,City,224,Cancelled,14/07/2016 07:18:19,NA,14/07/2016,7:18:19,NA,NA,7,Morning,No
4442,City,224,Cancelled,14/07/2016 08:33:10,NA,14/07/2016,8:33:10,NA,NA,8,Morning,No
5327,Airport,224,Cancelled,14/07/2016 22:12:35,NA,14/07/2016,22:12:35,NA,NA,22,Evening,No
2929,City,225,Cancelled,13/07/2016 06:28:41,NA,13/07/2016,6:28:41,NA,NA,6,Morning,No
3186,City,225,Cancelled,13/07/2016 09:28:29,NA,13/07/2016,9:28:29,NA,NA,9,Morning,No
4211,City,225,Cancelled,14/07/2016 05:37:33,NA,14/07/2016,5:37:33,NA,NA,5,Morning,No
5273,Airport,225,Cancelled,14/07/2016 21:29:36,NA,14/07/2016,21:29:36,NA,NA,21,Evening,No
6445,City,225,Cancelled,15/07/2016 20:01:14,NA,15/07/2016,20:01:14,NA,NA,20,Evening,No
157,City,226,Cancelled,07/11/2016 05:38:00,NA,11/7/2016,5:38:00,NA,NA,5,Morning,No
2813,City,226,Cancelled,13/07/2016 05:06:08,NA,13/07/2016,5:06:08,NA,NA,5,Morning,No
3057,City,226,Cancelled,13/07/2016 07:50:41,NA,13/07/2016,7:50:41,NA,NA,7,Morning,No
4641,City,226,Cancelled,14/07/2016 11:39:07,NA,14/07/2016,11:39:07,NA,NA,11,Day,No
5884,City,226,Cancelled,15/07/2016 09:36:17,NA,15/07/2016,9:36:17,NA,NA,9,Morning,No
1837,City,227,Cancelled,07/12/2016 09:36:00,NA,12/7/2016,9:36:00,NA,NA,9,Morning,No
4092,City,227,Cancelled,14/07/2016 02:55:40,NA,14/07/2016,2:55:40,NA,NA,2,Late Night,No
4222,City,227,Cancelled,14/07/2016 05:44:07,NA,14/07/2016,5:44:07,NA,NA,5,Morning,No
1509,City,228,Cancelled,07/12/2016 05:42:00,NA,12/7/2016,5:42:00,NA,NA,5,Morning,No
3194,City,228,Cancelled,13/07/2016 09:35:28,NA,13/07/2016,9:35:28,NA,NA,9,Morning,No
3541,Airport,228,Cancelled,13/07/2016 17:57:13,NA,13/07/2016,17:57:13,NA,NA,17,Evening,No
1365,City,229,Cancelled,07/11/2016 00:09:00,NA,11/7/2016,0:09:00,NA,NA,0,Late Night,No
1834,City,229,Cancelled,07/12/2016 09:33:00,NA,12/7/2016,9:33:00,NA,NA,9,Morning,No
4129,City,229,Cancelled,14/07/2016 04:42:23,NA,14/07/2016,4:42:23,NA,NA,4,Late Night,No
4380,City,229,Cancelled,14/07/2016 07:47:21,NA,14/07/2016,7:47:21,NA,NA,7,Morning,No
4434,City,229,Cancelled,14/07/2016 08:27:11,NA,14/07/2016,8:27:11,NA,NA,8,Morning,No
5735,City,229,Cancelled,15/07/2016 07:47:23,NA,15/07/2016,7:47:23,NA,NA,7,Morning,No
6434,Airport,229,Cancelled,15/07/2016 19:49:25,NA,15/07/2016,19:49:25,NA,NA,19,Evening,No
623,Airport,230,Cancelled,07/11/2016 12:03:00,NA,11/7/2016,12:03:00,NA,NA,12,Day,No
1521,City,230,Cancelled,07/12/2016 05:50:00,NA,12/7/2016,5:50:00,NA,NA,5,Morning,No
2771,City,230,Cancelled,13/07/2016 04:24:36,NA,13/07/2016,4:24:36,NA,NA,4,Late Night,No
2873,City,230,Cancelled,13/07/2016 05:48:58,NA,13/07/2016,5:48:58,NA,NA,5,Morning,No
3320,Airport,230,Cancelled,13/07/2016 12:21:11,NA,13/07/2016,12:21:11,NA,NA,12,Day,No
4571,City,230,Cancelled,14/07/2016 09:49:16,NA,14/07/2016,9:49:16,NA,NA,9,Morning,No
4600,City,230,Cancelled,14/07/2016 10:08:30,NA,14/07/2016,10:08:30,NA,NA,10,Day,No
5341,City,230,Cancelled,14/07/2016 22:34:33,NA,14/07/2016,22:34:33,NA,NA,22,Evening,No
2435,City,231,Cancelled,07/12/2016 20:11:00,NA,12/7/2016,20:11:00,NA,NA,20,Evening,No
2919,City,231,Cancelled,13/07/2016 06:19:03,NA,13/07/2016,6:19:03,NA,NA,6,Morning,No
4712,City,231,Cancelled,14/07/2016 13:23:54,NA,14/07/2016,13:23:54,NA,NA,13,Day,No
399,City,232,Cancelled,07/11/2016 08:25:00,NA,11/7/2016,8:25:00,NA,NA,8,Morning,No
2826,City,232,Cancelled,13/07/2016 05:13:35,NA,13/07/2016,5:13:35,NA,NA,5,Morning,No
3090,City,232,Cancelled,13/07/2016 08:13:41,NA,13/07/2016,8:13:41,NA,NA,8,Morning,No
4141,City,232,Cancelled,14/07/2016 04:46:40,NA,14/07/2016,4:46:40,NA,NA,4,Late Night,No
5817,City,232,Cancelled,15/07/2016 08:46:28,NA,15/07/2016,8:46:28,NA,NA,8,Morning,No
1156,City,233,Cancelled,07/11/2016 20:46:00,NA,11/7/2016,20:46:00,NA,NA,20,Evening,No
3155,City,233,Cancelled,13/07/2016 09:02:43,NA,13/07/2016,9:02:43,NA,NA,9,Morning,No
5821,City,233,Cancelled,15/07/2016 08:54:59,NA,15/07/2016,8:54:59,NA,NA,8,Morning,No
552,City,234,Cancelled,07/11/2016 10:07:00,NA,11/7/2016,10:07:00,NA,NA,10,Day,No
589,Airport,234,Cancelled,07/11/2016 11:19:00,NA,11/7/2016,11:19:00,NA,NA,11,Day,No
3218,City,234,Cancelled,13/07/2016 09:49:59,NA,13/07/2016,9:49:59,NA,NA,9,Morning,No
3287,City,234,Cancelled,13/07/2016 11:13:58,NA,13/07/2016,11:13:58,NA,NA,11,Day,No
5557,City,234,Cancelled,15/07/2016 05:39:51,NA,15/07/2016,5:39:51,NA,NA,5,Morning,No
5874,City,234,Cancelled,15/07/2016 09:21:37,NA,15/07/2016,9:21:37,NA,NA,9,Morning,No
1117,Airport,235,Cancelled,07/11/2016 20:17:00,NA,11/7/2016,20:17:00,NA,NA,20,Evening,No
2820,City,235,Cancelled,13/07/2016 05:14:00,NA,13/07/2016,5:14:00,NA,NA,5,Morning,No
3083,City,235,Cancelled,13/07/2016 08:16:01,NA,13/07/2016,8:16:01,NA,NA,8,Morning,No
185,City,236,Cancelled,07/11/2016 05:43:00,NA,11/7/2016,5:43:00,NA,NA,5,Morning,No
2922,City,236,Cancelled,13/07/2016 06:25:47,NA,13/07/2016,6:25:47,NA,NA,6,Morning,No
4379,City,236,Cancelled,14/07/2016 07:43:57,NA,14/07/2016,7:43:57,NA,NA,7,Morning,No
1846,City,237,Cancelled,07/12/2016 09:43:00,NA,12/7/2016,9:43:00,NA,NA,9,Morning,No
2778,Airport,237,Cancelled,13/07/2016 04:45:54,NA,13/07/2016,4:45:54,NA,NA,4,Late Night,No
4161,City,237,Cancelled,14/07/2016 05:06:13,NA,14/07/2016,5:06:13,NA,NA,5,Morning,No
5702,City,237,Cancelled,15/07/2016 07:37:04,NA,15/07/2016,7:37:04,NA,NA,7,Morning,No
5808,City,237,Cancelled,15/07/2016 08:39:56,NA,15/07/2016,8:39:56,NA,NA,8,Morning,No
298,City,238,Cancelled,07/11/2016 07:15:00,NA,11/7/2016,7:15:00,NA,NA,7,Morning,No
4602,Airport,238,Cancelled,14/07/2016 10:13:25,NA,14/07/2016,10:13:25,NA,NA,10,Day,No
5650,City,238,Cancelled,15/07/2016 06:59:22,NA,15/07/2016,6:59:22,NA,NA,6,Morning,No
508,City,239,Cancelled,07/11/2016 09:40:00,NA,11/7/2016,9:40:00,NA,NA,9,Morning,No
1419,City,239,Cancelled,07/12/2016 03:57:00,NA,12/7/2016,3:57:00,NA,NA,3,Late Night,No
3114,City,239,Cancelled,13/07/2016 08:38:20,NA,13/07/2016,8:38:20,NA,NA,8,Morning,No
309,City,240,Cancelled,07/11/2016 07:18:00,NA,11/7/2016,7:18:00,NA,NA,7,Morning,No
327,City,240,Cancelled,07/11/2016 07:33:00,NA,11/7/2016,7:33:00,NA,NA,7,Morning,No
1491,City,240,Cancelled,07/12/2016 05:36:00,NA,12/7/2016,5:36:00,NA,NA,5,Morning,No
4392,City,240,Cancelled,14/07/2016 07:56:17,NA,14/07/2016,7:56:17,NA,NA,7,Morning,No
5396,City,240,Cancelled,15/07/2016 00:54:12,NA,15/07/2016,0:54:12,NA,NA,0,Late Night,No
5767,City,240,Cancelled,15/07/2016 08:19:53,NA,15/07/2016,8:19:53,NA,NA,8,Morning,No
5498,City,241,Cancelled,15/07/2016 04:56:28,NA,15/07/2016,4:56:28,NA,NA,4,Late Night,No
5755,City,241,Cancelled,15/07/2016 08:05:55,NA,15/07/2016,8:05:55,NA,NA,8,Morning,No
414,City,242,Cancelled,07/11/2016 08:41:00,NA,11/7/2016,8:41:00,NA,NA,8,Morning,No
1621,City,242,Cancelled,07/12/2016 06:56:00,NA,12/7/2016,6:56:00,NA,NA,6,Morning,No
5288,Airport,242,Cancelled,14/07/2016 21:42:19,NA,14/07/2016,21:42:19,NA,NA,21,Evening,No
1778,City,243,Cancelled,07/12/2016 09:01:00,NA,12/7/2016,9:01:00,NA,NA,9,Morning,No
5266,Airport,243,Cancelled,14/07/2016 21:26:44,NA,14/07/2016,21:26:44,NA,NA,21,Evening,No
5836,City,243,Cancelled,15/07/2016 09:02:31,NA,15/07/2016,9:02:31,NA,NA,9,Morning,No
115,City,244,Cancelled,07/11/2016 05:14:00,NA,11/7/2016,5:14:00,NA,NA,5,Morning,No
4655,City,244,Cancelled,14/07/2016 12:04:12,NA,14/07/2016,12:04:12,NA,NA,12,Day,No
5590,City,244,Cancelled,15/07/2016 06:02:31,NA,15/07/2016,6:02:31,NA,NA,6,Morning,No
1784,City,245,Cancelled,07/12/2016 09:02:00,NA,12/7/2016,9:02:00,NA,NA,9,Morning,No
3123,City,245,Cancelled,13/07/2016 08:39:59,NA,13/07/2016,8:39:59,NA,NA,8,Morning,No
3330,City,245,Cancelled,13/07/2016 12:25:07,NA,13/07/2016,12:25:07,NA,NA,12,Day,No
4376,City,245,Cancelled,14/07/2016 07:41:41,NA,14/07/2016,7:41:41,NA,NA,7,Morning,No
4540,City,245,Cancelled,14/07/2016 09:38:51,NA,14/07/2016,9:38:51,NA,NA,9,Morning,No
431,City,246,Cancelled,07/11/2016 08:56:00,NA,11/7/2016,8:56:00,NA,NA,8,Morning,No
1599,City,246,Cancelled,07/12/2016 06:39:00,NA,12/7/2016,6:39:00,NA,NA,6,Morning,No
1725,City,246,Cancelled,07/12/2016 08:17:00,NA,12/7/2016,8:17:00,NA,NA,8,Morning,No
4248,City,246,Cancelled,14/07/2016 06:02:41,NA,14/07/2016,6:02:41,NA,NA,6,Morning,No
133,City,247,Cancelled,07/11/2016 05:14:00,NA,11/7/2016,5:14:00,NA,NA,5,Morning,No
4170,City,247,Cancelled,14/07/2016 05:09:42,NA,14/07/2016,5:09:42,NA,NA,5,Morning,No
6057,Airport,247,Cancelled,15/07/2016 13:41:55,NA,15/07/2016,13:41:55,NA,NA,13,Day,No
108,City,248,Cancelled,07/11/2016 05:09:00,NA,11/7/2016,5:09:00,NA,NA,5,Morning,No
1798,City,248,Cancelled,07/12/2016 09:10:00,NA,12/7/2016,9:10:00,NA,NA,9,Morning,No
1932,City,248,Cancelled,07/12/2016 11:13:00,NA,12/7/2016,11:13:00,NA,NA,11,Day,No
5865,City,248,Cancelled,15/07/2016 09:18:48,NA,15/07/2016,9:18:48,NA,NA,9,Morning,No
5981,City,248,Cancelled,15/07/2016 11:40:05,NA,15/07/2016,11:40:05,NA,NA,11,Day,No
363,City,249,Cancelled,07/11/2016 08:02:00,NA,11/7/2016,8:02:00,NA,NA,8,Morning,No
3153,City,249,Cancelled,13/07/2016 09:03:21,NA,13/07/2016,9:03:21,NA,NA,9,Morning,No
3196,City,249,Cancelled,13/07/2016 09:37:26,NA,13/07/2016,9:37:26,NA,NA,9,Morning,No
3214,City,249,Cancelled,13/07/2016 09:46:56,NA,13/07/2016,9:46:56,NA,NA,9,Morning,No
4171,City,249,Cancelled,14/07/2016 05:11:39,NA,14/07/2016,5:11:39,NA,NA,5,Morning,No
5824,City,249,Cancelled,15/07/2016 08:50:27,NA,15/07/2016,8:50:27,NA,NA,8,Morning,No
1866,City,250,Cancelled,07/12/2016 09:52:00,NA,12/7/2016,9:52:00,NA,NA,9,Morning,No
2958,City,250,Cancelled,13/07/2016 06:46:00,NA,13/07/2016,6:46:00,NA,NA,6,Morning,No
3181,Airport,250,Cancelled,13/07/2016 09:19:04,NA,13/07/2016,9:19:04,NA,NA,9,Morning,No
5833,City,250,Cancelled,15/07/2016 08:57:27,NA,15/07/2016,8:57:27,NA,NA,8,Morning,No
5873,City,250,Cancelled,15/07/2016 09:20:40,NA,15/07/2016,9:20:40,NA,NA,9,Morning,No
415,Airport,251,Cancelled,07/11/2016 08:37:00,NA,11/7/2016,8:37:00,NA,NA,8,Morning,No
4439,City,251,Cancelled,14/07/2016 08:27:51,NA,14/07/2016,8:27:51,NA,NA,8,Morning,No
5761,City,251,Cancelled,15/07/2016 08:18:14,NA,15/07/2016,8:18:14,NA,NA,8,Morning,No
490,City,252,Cancelled,07/11/2016 09:33:00,NA,11/7/2016,9:33:00,NA,NA,9,Morning,No
464,City,253,Cancelled,07/11/2016 09:14:00,NA,11/7/2016,9:14:00,NA,NA,9,Morning,No
725,Airport,253,Cancelled,07/11/2016 15:02:00,NA,11/7/2016,15:02:00,NA,NA,15,Day,No
2418,Airport,254,Cancelled,07/12/2016 20:05:00,NA,12/7/2016,20:05:00,NA,NA,20,Evening,No
4137,City,254,Cancelled,14/07/2016 04:48:41,NA,14/07/2016,4:48:41,NA,NA,4,Late Night,No
780,Airport,255,Cancelled,07/11/2016 16:42:00,NA,11/7/2016,16:42:00,NA,NA,16,Day,No
1601,City,255,Cancelled,07/12/2016 06:43:00,NA,12/7/2016,6:43:00,NA,NA,6,Morning,No
1831,Airport,255,Cancelled,07/12/2016 09:27:00,NA,12/7/2016,9:27:00,NA,NA,9,Morning,No
5545,City,255,Cancelled,15/07/2016 05:27:12,NA,15/07/2016,5:27:12,NA,NA,5,Morning,No
2782,City,256,Cancelled,13/07/2016 04:50:27,NA,13/07/2016,4:50:27,NA,NA,4,Late Night,No
4202,City,256,Cancelled,14/07/2016 05:37:41,NA,14/07/2016,5:37:41,NA,NA,5,Morning,No
4253,City,256,Cancelled,14/07/2016 06:02:50,NA,14/07/2016,6:02:50,NA,NA,6,Morning,No
4669,City,256,Cancelled,14/07/2016 12:34:18,NA,14/07/2016,12:34:18,NA,NA,12,Day,No
5694,City,256,Cancelled,15/07/2016 07:31:03,NA,15/07/2016,7:31:03,NA,NA,7,Morning,No
5707,City,256,Cancelled,15/07/2016 07:32:56,NA,15/07/2016,7:32:56,NA,NA,7,Morning,No
5795,City,256,Cancelled,15/07/2016 08:41:36,NA,15/07/2016,8:41:36,NA,NA,8,Morning,No
4203,City,257,Cancelled,14/07/2016 05:36:28,NA,14/07/2016,5:36:28,NA,NA,5,Morning,No
5928,City,257,Cancelled,15/07/2016 10:07:34,NA,15/07/2016,10:07:34,NA,NA,10,Day,No
471,City,258,Cancelled,07/11/2016 09:22:00,NA,11/7/2016,9:22:00,NA,NA,9,Morning,No
4505,City,258,Cancelled,14/07/2016 09:09:33,NA,14/07/2016,9:09:33,NA,NA,9,Morning,No
5876,City,258,Cancelled,15/07/2016 09:27:22,NA,15/07/2016,9:27:22,NA,NA,9,Morning,No
332,City,259,Cancelled,07/11/2016 07:40:00,NA,11/7/2016,7:40:00,NA,NA,7,Morning,No
1734,City,259,Cancelled,07/12/2016 08:25:00,NA,12/7/2016,8:25:00,NA,NA,8,Morning,No
3202,City,259,Cancelled,13/07/2016 09:41:02,NA,13/07/2016,9:41:02,NA,NA,9,Morning,No
4232,City,259,Cancelled,14/07/2016 05:55:47,NA,14/07/2016,5:55:47,NA,NA,5,Morning,No
6608,Airport,259,Cancelled,15/07/2016 21:46:57,NA,15/07/2016,21:46:57,NA,NA,21,Evening,No
1703,City,260,Cancelled,07/12/2016 08:05:00,NA,12/7/2016,8:05:00,NA,NA,8,Morning,No
3001,City,260,Cancelled,13/07/2016 07:15:27,NA,13/07/2016,7:15:27,NA,NA,7,Morning,No
3149,City,260,Cancelled,13/07/2016 08:55:18,NA,13/07/2016,8:55:18,NA,NA,8,Morning,No
4496,City,260,Cancelled,14/07/2016 09:02:24,NA,14/07/2016,9:02:24,NA,NA,9,Morning,No
1591,City,261,Cancelled,07/12/2016 06:28:00,NA,12/7/2016,6:28:00,NA,NA,6,Morning,No
1876,City,261,Cancelled,07/12/2016 10:01:00,NA,12/7/2016,10:01:00,NA,NA,10,Day,No
4169,City,261,Cancelled,14/07/2016 05:12:56,NA,14/07/2016,5:12:56,NA,NA,5,Morning,No
4512,City,261,Cancelled,14/07/2016 09:15:30,NA,14/07/2016,9:15:30,NA,NA,9,Morning,No
2895,City,262,Cancelled,13/07/2016 06:02:04,NA,13/07/2016,6:02:04,NA,NA,6,Morning,No
4330,City,262,Cancelled,14/07/2016 07:13:49,NA,14/07/2016,7:13:49,NA,NA,7,Morning,No
4801,City,262,Cancelled,14/07/2016 16:59:11,NA,14/07/2016,16:59:11,NA,NA,16,Day,No
5787,City,262,Cancelled,15/07/2016 08:30:20,NA,15/07/2016,8:30:20,NA,NA,8,Morning,No
743,City,263,Cancelled,07/11/2016 15:37:00,NA,11/7/2016,15:37:00,NA,NA,15,Day,No
3704,Airport,263,Cancelled,13/07/2016 19:47:50,NA,13/07/2016,19:47:50,NA,NA,19,Evening,No
485,City,264,Cancelled,07/11/2016 09:33:00,NA,11/7/2016,9:33:00,NA,NA,9,Morning,No
647,City,264,Cancelled,07/11/2016 12:37:00,NA,11/7/2016,12:37:00,NA,NA,12,Day,No
1858,City,264,Cancelled,07/12/2016 09:54:00,NA,12/7/2016,9:54:00,NA,NA,9,Morning,No
4755,City,264,Cancelled,14/07/2016 15:17:34,NA,14/07/2016,15:17:34,NA,NA,15,Day,No
5769,City,264,Cancelled,15/07/2016 08:21:38,NA,15/07/2016,8:21:38,NA,NA,8,Morning,No
2988,City,265,Cancelled,13/07/2016 07:09:54,NA,13/07/2016,7:09:54,NA,NA,7,Morning,No
553,City,266,Cancelled,07/11/2016 10:09:00,NA,11/7/2016,10:09:00,NA,NA,10,Day,No
676,City,266,Cancelled,07/11/2016 13:23:00,NA,11/7/2016,13:23:00,NA,NA,13,Day,No
1516,City,266,Cancelled,07/12/2016 05:44:00,NA,12/7/2016,5:44:00,NA,NA,5,Morning,No
1763,City,266,Cancelled,07/12/2016 08:51:00,NA,12/7/2016,8:51:00,NA,NA,8,Morning,No
4144,City,266,Cancelled,14/07/2016 04:50:45,NA,14/07/2016,4:50:45,NA,NA,4,Late Night,No
6541,Airport,266,Cancelled,15/07/2016 20:54:48,NA,15/07/2016,20:54:48,NA,NA,20,Evening,No
147,City,267,Cancelled,07/11/2016 05:26:00,NA,11/7/2016,5:26:00,NA,NA,5,Morning,No
2881,City,267,Cancelled,13/07/2016 05:58:31,NA,13/07/2016,5:58:31,NA,NA,5,Morning,No
2964,City,267,Cancelled,13/07/2016 06:48:48,NA,13/07/2016,6:48:48,NA,NA,6,Morning,No
4236,City,267,Cancelled,14/07/2016 05:53:18,NA,14/07/2016,5:53:18,NA,NA,5,Morning,No
4447,City,267,Cancelled,14/07/2016 08:32:05,NA,14/07/2016,8:32:05,NA,NA,8,Morning,No
4579,Airport,267,Cancelled,14/07/2016 10:04:05,NA,14/07/2016,10:04:05,NA,NA,10,Day,No
5720,City,267,Cancelled,15/07/2016 07:37:57,NA,15/07/2016,7:37:57,NA,NA,7,Morning,No
5820,City,267,Cancelled,15/07/2016 08:50:10,NA,15/07/2016,8:50:10,NA,NA,8,Morning,No
6487,Airport,267,Cancelled,15/07/2016 20:23:14,NA,15/07/2016,20:23:14,NA,NA,20,Evening,No
120,City,268,Cancelled,07/11/2016 05:04:00,NA,11/7/2016,5:04:00,NA,NA,5,Morning,No
1560,City,268,Cancelled,07/12/2016 06:06:00,NA,12/7/2016,6:06:00,NA,NA,6,Morning,No
4815,Airport,268,Cancelled,14/07/2016 17:18:23,NA,14/07/2016,17:18:23,NA,NA,17,Evening,No
166,City,269,Cancelled,07/11/2016 05:41:00,NA,11/7/2016,5:41:00,NA,NA,5,Morning,No
1655,Airport,269,Cancelled,07/12/2016 07:27:00,NA,12/7/2016,7:27:00,NA,NA,7,Morning,No
1670,City,269,Cancelled,07/12/2016 07:36:00,NA,12/7/2016,7:36:00,NA,NA,7,Morning,No
3026,City,269,Cancelled,13/07/2016 07:29:18,NA,13/07/2016,7:29:18,NA,NA,7,Morning,No
3388,City,269,Cancelled,13/07/2016 14:36:39,NA,13/07/2016,14:36:39,NA,NA,14,Day,No
5809,City,269,Cancelled,15/07/2016 08:48:20,NA,15/07/2016,8:48:20,NA,NA,8,Morning,No
6080,Airport,269,Cancelled,15/07/2016 14:17:28,NA,15/07/2016,14:17:28,NA,NA,14,Day,No
1545,Airport,270,Cancelled,07/12/2016 06:01:00,NA,12/7/2016,6:01:00,NA,NA,6,Morning,No
3032,City,270,Cancelled,13/07/2016 07:33:57,NA,13/07/2016,7:33:57,NA,NA,7,Morning,No
3156,City,270,Cancelled,13/07/2016 09:00:40,NA,13/07/2016,9:00:40,NA,NA,9,Morning,No
4741,City,270,Cancelled,14/07/2016 14:52:18,NA,14/07/2016,14:52:18,NA,NA,14,Day,No
5582,City,270,Cancelled,15/07/2016 05:52:11,NA,15/07/2016,5:52:11,NA,NA,5,Morning,No
5677,City,270,Cancelled,15/07/2016 07:06:05,NA,15/07/2016,7:06:05,NA,NA,7,Morning,No
5989,Airport,270,Cancelled,15/07/2016 11:46:11,NA,15/07/2016,11:46:11,NA,NA,11,Day,No
417,City,271,Cancelled,07/11/2016 08:42:00,NA,11/7/2016,8:42:00,NA,NA,8,Morning,No
1437,City,271,Cancelled,07/12/2016 04:42:00,NA,12/7/2016,4:42:00,NA,NA,4,Late Night,No
3063,City,271,Cancelled,13/07/2016 07:55:16,NA,13/07/2016,7:55:16,NA,NA,7,Morning,No
3100,City,271,Cancelled,13/07/2016 08:18:13,NA,13/07/2016,8:18:13,NA,NA,8,Morning,No
3148,City,271,Cancelled,13/07/2016 09:02:46,NA,13/07/2016,9:02:46,NA,NA,9,Morning,No
305,City,272,Cancelled,07/11/2016 07:17:00,NA,11/7/2016,7:17:00,NA,NA,7,Morning,No
1511,City,272,Cancelled,07/12/2016 05:40:00,NA,12/7/2016,5:40:00,NA,NA,5,Morning,No
2830,City,272,Cancelled,13/07/2016 05:19:51,NA,13/07/2016,5:19:51,NA,NA,5,Morning,No
2938,City,272,Cancelled,13/07/2016 06:33:04,NA,13/07/2016,6:33:04,NA,NA,6,Morning,No
346,City,273,Cancelled,07/11/2016 07:54:00,NA,11/7/2016,7:54:00,NA,NA,7,Morning,No
1684,City,274,Cancelled,07/12/2016 07:50:00,NA,12/7/2016,7:50:00,NA,NA,7,Morning,No
3027,City,274,Cancelled,13/07/2016 07:26:36,NA,13/07/2016,7:26:36,NA,NA,7,Morning,No
3017,Airport,274,Cancelled,13/07/2016 07:29:44,NA,13/07/2016,7:29:44,NA,NA,7,Morning,No
4926,Airport,274,Cancelled,14/07/2016 18:20:41,NA,14/07/2016,18:20:41,NA,NA,18,Evening,No
2222,City,275,Cancelled,07/12/2016 18:03:00,NA,12/7/2016,18:03:00,NA,NA,18,Evening,No
2237,City,275,Cancelled,07/12/2016 18:19:00,NA,12/7/2016,18:19:00,NA,NA,18,Evening,No
4207,City,275,Cancelled,14/07/2016 05:30:56,NA,14/07/2016,5:30:56,NA,NA,5,Morning,No
4223,City,275,Cancelled,14/07/2016 05:46:02,NA,14/07/2016,5:46:02,NA,NA,5,Morning,No
