Request_id,Pickup_point,Driver_id,Status,Request_DateTime,Drop_DateTime,Request_Date,Request_Time,Drop_Date,Drop_Time,Request_Hour,Time_Slot,Trip_Completed,
3711,Airport,165,Trip Completed,13/07/2016 19:47:15,13/07/2016 20:46:01,13/07/2016,7:47:15 PM,13/07/2016,8:46:01 PM,19,Evening,Yes,
3712,Airport,NA,No Cars Available,13/07/2016 19:51:31,NA,13/07/2016,7:51:31 PM,NA,NA,19,Evening,No,
3713,Airport,NA,No Cars Available,13/07/2016 19:59:37,NA,13/07/2016,7:59:37 PM,NA,NA,19,Evening,No,
3714,Airport,NA,No Cars Available,13/07/2016 19:53:41,NA,13/07/2016,7:53:41 PM,NA,NA,19,Evening,No,
3715,Airport,NA,No Cars Available,13/07/2016 19:59:20,NA,13/07/2016,7:59:20 PM,NA,NA,19,Evening,No,
3716,Airport,NA,No Cars Available,13/07/2016 20:01:01,NA,13/07/2016,8:01:01 PM,NA,NA,20,Evening,No,
3717,Airport,NA,No Cars Available,13/07/2016 19:58:46,NA,13/07/2016,7:58:46 PM,NA,NA,19,Evening,No,
3718,Airport,28,Trip Completed,13/07/2016 19:56:20,13/07/2016 20:47:17,13/07/2016,7:56:20 PM,13/07/2016,8:47:17 PM,19,Evening,Yes,
3719,Airport,NA,No Cars Available,13/07/2016 19:58:25,NA,13/07/2016,7:58:25 PM,NA,NA,19,Evening,No,
3720,Airport,NA,No Cars Available,13/07/2016 19:55:51,NA,13/07/2016,7:55:51 PM,NA,NA,19,Evening,No,
3721,Airport,NA,No Cars Available,13/07/2016 20:04:47,NA,13/07/2016,8:04:47 PM,NA,NA,20,Evening,No,
3722,Airport,4,Trip Completed,13/07/2016 19:57:59,13/07/2016 20:32:04,13/07/2016,7:57:59 PM,13/07/2016,8:32:04 PM,19,Evening,Yes,
3723,Airport,103,Trip Completed,13/07/2016 20:03:45,13/07/2016 20:57:08,13/07/2016,8:03:45 PM,13/07/2016,8:57:08 PM,20,Evening,Yes,
3724,Airport,NA,No Cars Available,13/07/2016 20:04:44,NA,13/07/2016,8:04:44 PM,NA,NA,20,Evening,No,
3725,City,274,Trip Completed,13/07/2016 20:00:58,13/07/2016 21:13:37,13/07/2016,8:00:58 PM,13/07/2016,9:13:37 PM,20,Evening,Yes,
3726,Airport,NA,No Cars Available,13/07/2016 20:04:40,NA,13/07/2016,8:04:40 PM,NA,NA,20,Evening,No,
3727,Airport,53,Cancelled,13/07/2016 20:05:22,NA,13/07/2016,8:05:22 PM,NA,NA,20,Evening,No,
3728,Airport,84,Trip Completed,13/07/2016 20:03:07,13/07/2016 21:16:50,13/07/2016,8:03:07 PM,13/07/2016,9:16:50 PM,20,Evening,Yes,
3729,Airport,NA,No Cars Available,13/07/2016 20:05:16,NA,13/07/2016,8:05:16 PM,NA,NA,20,Evening,No,
3730,Airport,NA,No Cars Available,13/07/2016 20:11:01,NA,13/07/2016,8:11:01 PM,NA,NA,20,Evening,No,
3731,Airport,NA,No Cars Available,13/07/2016 20:06:18,NA,13/07/2016,8:06:18 PM,NA,NA,20,Evening,No,
3733,Airport,NA,No Cars Available,13/07/2016 20:10:18,NA,13/07/2016,8:10:18 PM,NA,NA,20,Evening,No,
3734,Airport,NA,No Cars Available,13/07/2016 20:12:37,NA,13/07/2016,8:12:37 PM,NA,NA,20,Evening,No,
3735,Airport,NA,No Cars Available,13/07/2016 20:11:29,NA,13/07/2016,8:11:29 PM,NA,NA,20,Evening,No,
3736,Airport,NA,No Cars Available,13/07/2016 20:20:28,NA,13/07/2016,8:20:28 PM,NA,NA,20,Evening,No,
3737,Airport,NA,No Cars Available,13/07/2016 20:19:40,NA,13/07/2016,8:19:40 PM,NA,NA,20,Evening,No,
3738,Airport,30,Trip Completed,13/07/2016 20:15:54,13/07/2016 20:55:01,13/07/2016,8:15:54 PM,13/07/2016,8:55:01 PM,20,Evening,Yes,
3739,Airport,52,Trip Completed,13/07/2016 20:21:38,13/07/2016 21:06:29,13/07/2016,8:21:38 PM,13/07/2016,9:06:29 PM,20,Evening,Yes,
3740,Airport,69,Trip Completed,13/07/2016 20:22:06,13/07/2016 20:55:56,13/07/2016,8:22:06 PM,13/07/2016,8:55:56 PM,20,Evening,Yes,
3741,Airport,168,Trip Completed,13/07/2016 20:14:21,13/07/2016 21:21:35,13/07/2016,8:14:21 PM,13/07/2016,9:21:35 PM,20,Evening,Yes,
3742,Airport,27,Trip Completed,13/07/2016 20:24:23,13/07/2016 20:48:05,13/07/2016,8:24:23 PM,13/07/2016,8:48:05 PM,20,Evening,Yes,
3743,Airport,171,Trip Completed,13/07/2016 20:19:50,13/07/2016 21:10:17,13/07/2016,8:19:50 PM,13/07/2016,9:10:17 PM,20,Evening,Yes,
3744,Airport,21,Trip Completed,13/07/2016 20:28:11,13/07/2016 21:22:42,13/07/2016,8:28:11 PM,13/07/2016,9:22:42 PM,20,Evening,Yes,
3745,Airport,180,Cancelled,13/07/2016 20:27:16,NA,13/07/2016,8:27:16 PM,NA,NA,20,Evening,No,
3746,Airport,NA,No Cars Available,13/07/2016 20:22:32,NA,13/07/2016,8:22:32 PM,NA,NA,20,Evening,No,
3747,Airport,NA,No Cars Available,13/07/2016 20:25:39,NA,13/07/2016,8:25:39 PM,NA,NA,20,Evening,No,
3748,City,293,Trip Completed,13/07/2016 20:23:33,13/07/2016 21:26:11,13/07/2016,8:23:33 PM,13/07/2016,9:26:11 PM,20,Evening,Yes,
3749,Airport,NA,No Cars Available,13/07/2016 20:32:47,NA,13/07/2016,8:32:47 PM,NA,NA,20,Evening,No,
3750,Airport,NA,No Cars Available,13/07/2016 20:30:48,NA,13/07/2016,8:30:48 PM,NA,NA,20,Evening,No,
3751,Airport,NA,No Cars Available,13/07/2016 20:29:44,NA,13/07/2016,8:29:44 PM,NA,NA,20,Evening,No,
3752,Airport,NA,No Cars Available,13/07/2016 20:31:09,NA,13/07/2016,8:31:09 PM,NA,NA,20,Evening,No,
3753,City,29,Trip Completed,13/07/2016 20:30:08,13/07/2016 21:42:32,13/07/2016,8:30:08 PM,13/07/2016,9:42:32 PM,20,Evening,Yes,
3754,Airport,NA,No Cars Available,13/07/2016 20:32:20,NA,13/07/2016,8:32:20 PM,NA,NA,20,Evening,No,
3755,Airport,264,Trip Completed,13/07/2016 20:33:45,13/07/2016 21:34:37,13/07/2016,8:33:45 PM,13/07/2016,9:34:37 PM,20,Evening,Yes,
3756,Airport,NA,No Cars Available,13/07/2016 20:35:23,NA,13/07/2016,8:35:23 PM,NA,NA,20,Evening,No,
3757,Airport,NA,No Cars Available,13/07/2016 20:33:07,NA,13/07/2016,8:33:07 PM,NA,NA,20,Evening,No,
3758,City,97,Trip Completed,13/07/2016 20:37:56,13/07/2016 21:16:23,13/07/2016,8:37:56 PM,13/07/2016,9:16:23 PM,20,Evening,Yes,
3759,City,285,Cancelled,13/07/2016 20:34:32,NA,13/07/2016,8:34:32 PM,NA,NA,20,Evening,No,
3760,Airport,NA,No Cars Available,13/07/2016 20:40:53,NA,13/07/2016,8:40:53 PM,NA,NA,20,Evening,No,
3761,Airport,24,Trip Completed,13/07/2016 20:35:24,13/07/2016 21:39:02,13/07/2016,8:35:24 PM,13/07/2016,9:39:02 PM,20,Evening,Yes,
3762,City,25,Trip Completed,13/07/2016 20:38:10,13/07/2016 21:21:24,13/07/2016,8:38:10 PM,13/07/2016,9:21:24 PM,20,Evening,Yes,
3763,City,220,Trip Completed,13/07/2016 20:35:37,13/07/2016 21:39:13,13/07/2016,8:35:37 PM,13/07/2016,9:39:13 PM,20,Evening,Yes,
3764,Airport,NA,No Cars Available,13/07/2016 20:35:36,NA,13/07/2016,8:35:36 PM,NA,NA,20,Evening,No,
3765,Airport,NA,No Cars Available,13/07/2016 20:35:05,NA,13/07/2016,8:35:05 PM,NA,NA,20,Evening,No,
3766,Airport,41,Trip Completed,13/07/2016 20:33:01,13/07/2016 21:24:23,13/07/2016,8:33:01 PM,13/07/2016,9:24:23 PM,20,Evening,Yes,
3767,Airport,132,Trip Completed,13/07/2016 20:35:07,13/07/2016 21:09:11,13/07/2016,8:35:07 PM,13/07/2016,9:09:11 PM,20,Evening,Yes,
3768,City,270,Trip Completed,13/07/2016 20:39:10,13/07/2016 21:24:14,13/07/2016,8:39:10 PM,13/07/2016,9:24:14 PM,20,Evening,Yes,
3769,Airport,NA,No Cars Available,13/07/2016 20:44:38,NA,13/07/2016,8:44:38 PM,NA,NA,20,Evening,No,
3770,Airport,NA,No Cars Available,13/07/2016 20:39:19,NA,13/07/2016,8:39:19 PM,NA,NA,20,Evening,No,
3771,Airport,31,Cancelled,13/07/2016 20:42:07,NA,13/07/2016,8:42:07 PM,NA,NA,20,Evening,No,
3772,Airport,NA,No Cars Available,13/07/2016 20:40:37,NA,13/07/2016,8:40:37 PM,NA,NA,20,Evening,No,
3773,Airport,NA,No Cars Available,13/07/2016 20:43:54,NA,13/07/2016,8:43:54 PM,NA,NA,20,Evening,No,
3774,Airport,9,Trip Completed,13/07/2016 20:41:24,13/07/2016 21:27:29,13/07/2016,8:41:24 PM,13/07/2016,9:27:29 PM,20,Evening,Yes,
3775,Airport,NA,No Cars Available,13/07/2016 20:46:35,NA,13/07/2016,8:46:35 PM,NA,NA,20,Evening,No,
3776,Airport,NA,No Cars Available,13/07/2016 20:45:56,NA,13/07/2016,8:45:56 PM,NA,NA,20,Evening,No,
3777,Airport,273,Trip Completed,13/07/2016 20:47:31,13/07/2016 21:28:07,13/07/2016,8:47:31 PM,13/07/2016,9:28:07 PM,20,Evening,Yes,
3778,Airport,NA,No Cars Available,13/07/2016 20:40:26,NA,13/07/2016,8:40:26 PM,NA,NA,20,Evening,No,
3779,Airport,NA,No Cars Available,13/07/2016 20:42:31,NA,13/07/2016,8:42:31 PM,NA,NA,20,Evening,No,
3780,City,150,Trip Completed,13/07/2016 20:45:38,13/07/2016 21:27:07,13/07/2016,8:45:38 PM,13/07/2016,9:27:07 PM,20,Evening,Yes,
3781,Airport,NA,No Cars Available,13/07/2016 20:44:50,NA,13/07/2016,8:44:50 PM,NA,NA,20,Evening,No,
3782,City,122,Cancelled,13/07/2016 20:45:49,NA,13/07/2016,8:45:49 PM,NA,NA,20,Evening,No,
3783,Airport,NA,No Cars Available,13/07/2016 20:48:35,NA,13/07/2016,8:48:35 PM,NA,NA,20,Evening,No,
3784,Airport,NA,No Cars Available,13/07/2016 20:49:06,NA,13/07/2016,8:49:06 PM,NA,NA,20,Evening,No,
3785,City,NA,No Cars Available,13/07/2016 20:45:01,NA,13/07/2016,8:45:01 PM,NA,NA,20,Evening,No,
3786,Airport,55,Trip Completed,13/07/2016 20:47:32,13/07/2016 21:35:51,13/07/2016,8:47:32 PM,13/07/2016,9:35:51 PM,20,Evening,Yes,
3787,Airport,NA,No Cars Available,13/07/2016 20:49:24,NA,13/07/2016,8:49:24 PM,NA,NA,20,Evening,No,
3788,Airport,186,Cancelled,13/07/2016 20:50:21,NA,13/07/2016,8:50:21 PM,NA,NA,20,Evening,No,
3789,City,203,Trip Completed,13/07/2016 20:49:13,13/07/2016 21:41:24,13/07/2016,8:49:13 PM,13/07/2016,9:41:24 PM,20,Evening,Yes,
3790,Airport,NA,No Cars Available,13/07/2016 20:52:04,NA,13/07/2016,8:52:04 PM,NA,NA,20,Evening,No,
3791,Airport,NA,No Cars Available,13/07/2016 20:51:10,NA,13/07/2016,8:51:10 PM,NA,NA,20,Evening,No,
3792,Airport,NA,No Cars Available,13/07/2016 20:53:15,NA,13/07/2016,8:53:15 PM,NA,NA,20,Evening,No,
3793,Airport,NA,No Cars Available,13/07/2016 20:54:38,NA,13/07/2016,8:54:38 PM,NA,NA,20,Evening,No,
3794,City,137,Cancelled,13/07/2016 20:54:30,NA,13/07/2016,8:54:30 PM,NA,NA,20,Evening,No,
3795,City,247,Trip Completed,13/07/2016 20:50:24,13/07/2016 21:27:28,13/07/2016,8:50:24 PM,13/07/2016,9:27:28 PM,20,Evening,Yes,
3796,Airport,NA,No Cars Available,13/07/2016 20:51:18,NA,13/07/2016,8:51:18 PM,NA,NA,20,Evening,No,
3797,Airport,NA,No Cars Available,13/07/2016 20:56:07,NA,13/07/2016,8:56:07 PM,NA,NA,20,Evening,No,
3798,City,48,Trip Completed,13/07/2016 20:55:06,13/07/2016 21:41:49,13/07/2016,8:55:06 PM,13/07/2016,9:41:49 PM,20,Evening,Yes,
3799,City,NA,No Cars Available,13/07/2016 20:58:40,NA,13/07/2016,8:58:40 PM,NA,NA,20,Evening,No,
3800,Airport,NA,No Cars Available,13/07/2016 20:56:26,NA,13/07/2016,8:56:26 PM,NA,NA,20,Evening,No,
3801,Airport,118,Trip Completed,13/07/2016 20:59:37,13/07/2016 21:37:51,13/07/2016,8:59:37 PM,13/07/2016,9:37:51 PM,20,Evening,Yes,
3802,Airport,NA,No Cars Available,13/07/2016 21:00:00,NA,13/07/2016,9:00:00 PM,NA,NA,21,Evening,No,
3803,Airport,NA,No Cars Available,13/07/2016 20:58:17,NA,13/07/2016,8:58:17 PM,NA,NA,20,Evening,No,
3804,Airport,285,Trip Completed,13/07/2016 21:00:54,13/07/2016 21:37:45,13/07/2016,9:00:54 PM,13/07/2016,9:37:45 PM,21,Evening,Yes,
3805,Airport,NA,No Cars Available,13/07/2016 21:03:19,NA,13/07/2016,9:03:19 PM,NA,NA,21,Evening,No,
3806,Airport,2,Cancelled,13/07/2016 20:57:49,NA,13/07/2016,8:57:49 PM,NA,NA,20,Evening,No,
3807,Airport,4,Cancelled,13/07/2016 20:58:00,NA,13/07/2016,8:58:00 PM,NA,NA,20,Evening,No,
3808,Airport,71,Cancelled,13/07/2016 20:58:40,NA,13/07/2016,8:58:40 PM,NA,NA,20,Evening,No,
3809,City,85,Trip Completed,13/07/2016 20:58:30,13/07/2016 21:43:20,13/07/2016,8:58:30 PM,13/07/2016,9:43:20 PM,20,Evening,Yes,
3810,City,16,Cancelled,13/07/2016 21:06:22,NA,13/07/2016,9:06:22 PM,NA,NA,21,Evening,No,
3811,Airport,NA,No Cars Available,13/07/2016 21:02:40,NA,13/07/2016,9:02:40 PM,NA,NA,21,Evening,No,
3812,City,NA,No Cars Available,13/07/2016 21:09:20,NA,13/07/2016,9:09:20 PM,NA,NA,21,Evening,No,
3813,Airport,19,Trip Completed,13/07/2016 21:06:57,13/07/2016 21:46:24,13/07/2016,9:06:57 PM,13/07/2016,9:46:24 PM,21,Evening,Yes,
3814,Airport,NA,No Cars Available,13/07/2016 21:11:29,NA,13/07/2016,9:11:29 PM,NA,NA,21,Evening,No,
3815,Airport,NA,No Cars Available,13/07/2016 21:07:33,NA,13/07/2016,9:07:33 PM,NA,NA,21,Evening,No,
3816,Airport,NA,No Cars Available,13/07/2016 21:09:28,NA,13/07/2016,9:09:28 PM,NA,NA,21,Evening,No,
3817,Airport,299,Trip Completed,13/07/2016 21:12:43,13/07/2016 22:05:34,13/07/2016,9:12:43 PM,13/07/2016,10:05:34 PM,21,Evening,Yes,
3818,Airport,114,Cancelled,13/07/2016 21:06:59,NA,13/07/2016,9:06:59 PM,NA,NA,21,Evening,No,
3819,Airport,160,Trip Completed,13/07/2016 21:08:10,13/07/2016 21:48:44,13/07/2016,9:08:10 PM,13/07/2016,9:48:44 PM,21,Evening,Yes,
3820,Airport,280,Cancelled,13/07/2016 21:07:32,NA,13/07/2016,9:07:32 PM,NA,NA,21,Evening,No,
3821,Airport,NA,No Cars Available,13/07/2016 21:10:59,NA,13/07/2016,9:10:59 PM,NA,NA,21,Evening,No,
3822,Airport,14,Cancelled,13/07/2016 21:10:52,NA,13/07/2016,9:10:52 PM,NA,NA,21,Evening,No,
3823,Airport,NA,No Cars Available,13/07/2016 21:20:00,NA,13/07/2016,9:20:00 PM,NA,NA,21,Evening,No,
3824,Airport,NA,No Cars Available,13/07/2016 21:22:11,NA,13/07/2016,9:22:11 PM,NA,NA,21,Evening,No,
3825,Airport,NA,No Cars Available,13/07/2016 21:14:01,NA,13/07/2016,9:14:01 PM,NA,NA,21,Evening,No,
3826,Airport,80,Trip Completed,13/07/2016 21:16:30,13/07/2016 21:51:36,13/07/2016,9:16:30 PM,13/07/2016,9:51:36 PM,21,Evening,Yes,
3827,City,276,Trip Completed,13/07/2016 21:10:35,13/07/2016 22:09:18,13/07/2016,9:10:35 PM,13/07/2016,10:09:18 PM,21,Evening,Yes,
3828,City,NA,No Cars Available,13/07/2016 21:20:59,NA,13/07/2016,9:20:59 PM,NA,NA,21,Evening,No,
3829,Airport,NA,No Cars Available,13/07/2016 21:13:20,NA,13/07/2016,9:13:20 PM,NA,NA,21,Evening,No,
3830,Airport,283,Trip Completed,13/07/2016 21:14:26,13/07/2016 22:02:10,13/07/2016,9:14:26 PM,13/07/2016,10:02:10 PM,21,Evening,Yes,
3831,Airport,173,Trip Completed,13/07/2016 21:16:33,13/07/2016 22:16:02,13/07/2016,9:16:33 PM,13/07/2016,10:16:02 PM,21,Evening,Yes,
3832,Airport,NA,No Cars Available,13/07/2016 21:23:59,NA,13/07/2016,9:23:59 PM,NA,NA,21,Evening,No,
3833,Airport,NA,No Cars Available,13/07/2016 21:18:49,NA,13/07/2016,9:18:49 PM,NA,NA,21,Evening,No,
3834,City,214,Trip Completed,13/07/2016 21:21:52,13/07/2016 22:29:22,13/07/2016,9:21:52 PM,13/07/2016,10:29:22 PM,21,Evening,Yes,
3835,Airport,NA,No Cars Available,13/07/2016 21:27:42,NA,13/07/2016,9:27:42 PM,NA,NA,21,Evening,No,
3836,Airport,NA,No Cars Available,13/07/2016 21:21:26,NA,13/07/2016,9:21:26 PM,NA,NA,21,Evening,No,
3837,Airport,NA,No Cars Available,13/07/2016 21:27:41,NA,13/07/2016,9:27:41 PM,NA,NA,21,Evening,No,
3838,Airport,NA,No Cars Available,13/07/2016 21:28:20,NA,13/07/2016,9:28:20 PM,NA,NA,21,Evening,No,
3839,Airport,287,Cancelled,13/07/2016 21:28:41,NA,13/07/2016,9:28:41 PM,NA,NA,21,Evening,No,
3840,Airport,140,Cancelled,13/07/2016 21:33:48,NA,13/07/2016,9:33:48 PM,NA,NA,21,Evening,No,
3841,Airport,164,Cancelled,13/07/2016 21:33:23,NA,13/07/2016,9:33:23 PM,NA,NA,21,Evening,No,
3842,Airport,NA,No Cars Available,13/07/2016 21:33:44,NA,13/07/2016,9:33:44 PM,NA,NA,21,Evening,No,
3843,City,242,Trip Completed,13/07/2016 21:22:27,13/07/2016 22:15:26,13/07/2016,9:22:27 PM,13/07/2016,10:15:26 PM,21,Evening,Yes,
3844,Airport,NA,No Cars Available,13/07/2016 21:28:29,NA,13/07/2016,9:28:29 PM,NA,NA,21,Evening,No,
3845,Airport,NA,No Cars Available,13/07/2016 21:30:19,NA,13/07/2016,9:30:19 PM,NA,NA,21,Evening,No,
3846,Airport,NA,No Cars Available,13/07/2016 21:25:46,NA,13/07/2016,9:25:46 PM,NA,NA,21,Evening,No,
3847,Airport,237,Trip Completed,13/07/2016 21:36:57,13/07/2016 22:33:05,13/07/2016,9:36:57 PM,13/07/2016,10:33:05 PM,21,Evening,Yes,
3848,Airport,NA,No Cars Available,13/07/2016 21:34:47,NA,13/07/2016,9:34:47 PM,NA,NA,21,Evening,No,
3849,City,121,Cancelled,13/07/2016 21:36:47,NA,13/07/2016,9:36:47 PM,NA,NA,21,Evening,No,
3850,Airport,192,Trip Completed,13/07/2016 21:27:22,13/07/2016 22:05:11,13/07/2016,9:27:22 PM,13/07/2016,10:05:11 PM,21,Evening,Yes,
3851,Airport,NA,No Cars Available,13/07/2016 21:38:06,NA,13/07/2016,9:38:06 PM,NA,NA,21,Evening,No,
3852,Airport,296,Trip Completed,13/07/2016 21:38:20,13/07/2016 22:24:52,13/07/2016,9:38:20 PM,13/07/2016,10:24:52 PM,21,Evening,Yes,
3853,Airport,NA,No Cars Available,13/07/2016 21:34:46,NA,13/07/2016,9:34:46 PM,NA,NA,21,Evening,No,
3854,Airport,NA,No Cars Available,13/07/2016 21:37:17,NA,13/07/2016,9:37:17 PM,NA,NA,21,Evening,No,
3855,Airport,NA,No Cars Available,13/07/2016 21:36:25,NA,13/07/2016,9:36:25 PM,NA,NA,21,Evening,No,
3856,Airport,36,Trip Completed,13/07/2016 21:34:21,13/07/2016 22:26:18,13/07/2016,9:34:21 PM,13/07/2016,10:26:18 PM,21,Evening,Yes,
3857,City,170,Trip Completed,13/07/2016 21:34:05,13/07/2016 22:46:22,13/07/2016,9:34:05 PM,13/07/2016,10:46:22 PM,21,Evening,Yes,
3858,Airport,NA,No Cars Available,13/07/2016 21:38:48,NA,13/07/2016,9:38:48 PM,NA,NA,21,Evening,No,
3859,Airport,114,Trip Completed,13/07/2016 21:38:18,13/07/2016 22:28:35,13/07/2016,9:38:18 PM,13/07/2016,10:28:35 PM,21,Evening,Yes,
3860,Airport,NA,No Cars Available,13/07/2016 21:36:01,NA,13/07/2016,9:36:01 PM,NA,NA,21,Evening,No,
3861,Airport,NA,No Cars Available,13/07/2016 21:47:25,NA,13/07/2016,9:47:25 PM,NA,NA,21,Evening,No,
3862,City,NA,No Cars Available,13/07/2016 21:37:00,NA,13/07/2016,9:37:00 PM,NA,NA,21,Evening,No,
3863,City,166,Trip Completed,13/07/2016 21:44:48,13/07/2016 22:50:38,13/07/2016,9:44:48 PM,13/07/2016,10:50:38 PM,21,Evening,Yes,
3864,Airport,NA,No Cars Available,13/07/2016 21:45:06,NA,13/07/2016,9:45:06 PM,NA,NA,21,Evening,No,
3865,City,15,Trip Completed,13/07/2016 21:52:05,13/07/2016 22:21:15,13/07/2016,9:52:05 PM,13/07/2016,10:21:15 PM,21,Evening,Yes,
3866,Airport,63,Cancelled,13/07/2016 21:40:55,NA,13/07/2016,9:40:55 PM,NA,NA,21,Evening,No,
3867,City,284,Trip Completed,13/07/2016 21:45:14,13/07/2016 22:24:40,13/07/2016,9:45:14 PM,13/07/2016,10:24:40 PM,21,Evening,Yes,
3868,Airport,NA,No Cars Available,13/07/2016 21:48:20,NA,13/07/2016,9:48:20 PM,NA,NA,21,Evening,No,
3869,Airport,NA,No Cars Available,13/07/2016 21:43:47,NA,13/07/2016,9:43:47 PM,NA,NA,21,Evening,No,
3870,Airport,NA,No Cars Available,13/07/2016 21:48:57,NA,13/07/2016,9:48:57 PM,NA,NA,21,Evening,No,
3871,Airport,NA,No Cars Available,13/07/2016 21:49:18,NA,13/07/2016,9:49:18 PM,NA,NA,21,Evening,No,
3872,City,251,Trip Completed,13/07/2016 21:51:23,13/07/2016 22:54:49,13/07/2016,9:51:23 PM,13/07/2016,10:54:49 PM,21,Evening,Yes,
3873,Airport,NA,No Cars Available,13/07/2016 21:47:58,NA,13/07/2016,9:47:58 PM,NA,NA,21,Evening,No,
3874,Airport,NA,No Cars Available,13/07/2016 21:54:13,NA,13/07/2016,9:54:13 PM,NA,NA,21,Evening,No,
3875,Airport,NA,No Cars Available,13/07/2016 21:59:13,NA,13/07/2016,9:59:13 PM,NA,NA,21,Evening,No,
3876,Airport,NA,No Cars Available,13/07/2016 21:58:16,NA,13/07/2016,9:58:16 PM,NA,NA,21,Evening,No,
3877,Airport,NA,No Cars Available,13/07/2016 21:53:34,NA,13/07/2016,9:53:34 PM,NA,NA,21,Evening,No,
3878,Airport,NA,No Cars Available,13/07/2016 21:51:55,NA,13/07/2016,9:51:55 PM,NA,NA,21,Evening,No,
3879,Airport,1,Trip Completed,13/07/2016 21:57:28,13/07/2016 22:28:59,13/07/2016,9:57:28 PM,13/07/2016,10:28:59 PM,21,Evening,Yes,
3880,Airport,178,Trip Completed,13/07/2016 21:54:09,13/07/2016 22:35:57,13/07/2016,9:54:09 PM,13/07/2016,10:35:57 PM,21,Evening,Yes,
3881,Airport,3,Trip Completed,13/07/2016 21:54:18,13/07/2016 22:51:23,13/07/2016,9:54:18 PM,13/07/2016,10:51:23 PM,21,Evening,Yes,
3882,City,6,Trip Completed,13/07/2016 21:53:03,13/07/2016 22:45:24,13/07/2016,9:53:03 PM,13/07/2016,10:45:24 PM,21,Evening,Yes,
3883,Airport,210,Cancelled,13/07/2016 21:56:05,NA,13/07/2016,9:56:05 PM,NA,NA,21,Evening,No,
3884,Airport,NA,No Cars Available,13/07/2016 21:51:47,NA,13/07/2016,9:51:47 PM,NA,NA,21,Evening,No,
3885,Airport,NA,No Cars Available,13/07/2016 21:53:07,NA,13/07/2016,9:53:07 PM,NA,NA,21,Evening,No,
3886,Airport,NA,No Cars Available,13/07/2016 21:53:48,NA,13/07/2016,9:53:48 PM,NA,NA,21,Evening,No,
3888,Airport,NA,No Cars Available,13/07/2016 21:57:45,NA,13/07/2016,9:57:45 PM,NA,NA,21,Evening,No,
3889,Airport,148,Trip Completed,13/07/2016 21:53:41,13/07/2016 22:32:43,13/07/2016,9:53:41 PM,13/07/2016,10:32:43 PM,21,Evening,Yes,
3890,Airport,172,Cancelled,13/07/2016 22:01:58,NA,13/07/2016,10:01:58 PM,NA,NA,22,Evening,No,
3891,Airport,NA,No Cars Available,13/07/2016 21:57:08,NA,13/07/2016,9:57:08 PM,NA,NA,21,Evening,No,
3892,Airport,NA,No Cars Available,13/07/2016 22:05:11,NA,13/07/2016,10:05:11 PM,NA,NA,22,Evening,No,
3893,Airport,NA,No Cars Available,13/07/2016 21:56:38,NA,13/07/2016,9:56:38 PM,NA,NA,21,Evening,No,
3894,Airport,NA,No Cars Available,13/07/2016 21:52:24,NA,13/07/2016,9:52:24 PM,NA,NA,21,Evening,No,
3895,Airport,NA,No Cars Available,13/07/2016 22:01:49,NA,13/07/2016,10:01:49 PM,NA,NA,22,Evening,No,
3896,City,116,Trip Completed,13/07/2016 21:55:01,13/07/2016 22:54:33,13/07/2016,9:55:01 PM,13/07/2016,10:54:33 PM,21,Evening,Yes,
3897,Airport,109,Trip Completed,13/07/2016 22:00:50,13/07/2016 22:37:59,13/07/2016,10:00:50 PM,13/07/2016,10:37:59 PM,22,Evening,Yes,
3898,Airport,NA,No Cars Available,13/07/2016 21:59:30,NA,13/07/2016,9:59:30 PM,NA,NA,21,Evening,No,
3899,Airport,NA,No Cars Available,13/07/2016 22:05:37,NA,13/07/2016,10:05:37 PM,NA,NA,22,Evening,No,
3900,Airport,NA,No Cars Available,13/07/2016 22:03:00,NA,13/07/2016,10:03:00 PM,NA,NA,22,Evening,No,
3901,Airport,NA,No Cars Available,13/07/2016 22:09:27,NA,13/07/2016,10:09:27 PM,NA,NA,22,Evening,No,
3902,Airport,NA,No Cars Available,13/07/2016 22:09:31,NA,13/07/2016,10:09:31 PM,NA,NA,22,Evening,No,
3903,Airport,NA,No Cars Available,13/07/2016 22:11:11,NA,13/07/2016,10:11:11 PM,NA,NA,22,Evening,No,
3904,Airport,NA,No Cars Available,13/07/2016 22:03:45,NA,13/07/2016,10:03:45 PM,NA,NA,22,Evening,No,
3905,City,258,Trip Completed,13/07/2016 22:06:13,13/07/2016 22:48:54,13/07/2016,10:06:13 PM,13/07/2016,10:48:54 PM,22,Evening,Yes,
3906,Airport,NA,No Cars Available,13/07/2016 22:12:01,NA,13/07/2016,10:12:01 PM,NA,NA,22,Evening,No,
3907,Airport,NA,No Cars Available,13/07/2016 22:12:13,NA,13/07/2016,10:12:13 PM,NA,NA,22,Evening,No,
3908,Airport,50,Trip Completed,13/07/2016 22:07:15,13/07/2016 23:15:39,13/07/2016,10:07:15 PM,13/07/2016,11:15:39 PM,22,Evening,Yes,
3909,City,295,Cancelled,13/07/2016 22:13:42,NA,13/07/2016,10:13:42 PM,NA,NA,22,Evening,No,
3910,Airport,NA,No Cars Available,13/07/2016 22:05:57,NA,13/07/2016,10:05:57 PM,NA,NA,22,Evening,No,
3911,Airport,NA,No Cars Available,13/07/2016 22:14:56,NA,13/07/2016,10:14:56 PM,NA,NA,22,Evening,No,
